p_LoS,kappa,p1_feasible,p3_feasible,alpha,B_UH_MHz,a1,a2,a3,rho_U,rho_H,AWSS_soft_P1,AWSS_soft_P3,AWSS_gain_abs,AWSS_gain_pct,self_throttling_active
0.1,4.5,False,True,0.35,1.0,1.0,1.0,0.25,0.6092590797612103,0.6101219015230805,,1.7455847127671758,,,True
0.17727272727272728,4.5,False,True,0.35,1.0,1.0,1.0,0.5,0.8123454396816137,0.7783511552574733,,1.2129849319338868,,,True
0.2545454545454545,4.5,False,True,0.35,1.0,1.0,1.0,0.5,0.8123454396816137,0.7432064418175057,,1.3306453687279305,,,True
0.3318181818181818,4.5,False,True,0.35,1.0,1.0,1.0,0.5,0.8123454396816137,0.7080617283775381,,1.446621423585724,,,True
0.40909090909090906,4.5,False,True,0.35,1.0,1.0,1.0,0.5,0.8123454396816137,0.6729170149375705,,1.5602115601534254,,,True
0.48636363636363633,4.5,False,True,0.35,1.0,1.0,1.0,0.5,0.8123454396816137,0.637772301497603,,1.6713425182883772,,,True
0.5636363636363636,4.5,False,True,0.35,1.0,1.0,1.0,0.5,0.8123454396816137,0.6026275880576355,,1.7801500001476156,,,True
0.6409090909090909,4.5,False,True,0.35,1.2,1.0,1.0,0.5,0.6769545330680113,0.7093535932720849,,1.8872711976466003,,,True
0.7181818181818181,4.5,False,True,0.35,1.2,1.0,1.0,0.75,0.8461931663350142,0.8317783768401568,,1.5423950295686293,,,True
0.7954545454545454,4.5,False,True,0.35,1.2,1.0,1.0,0.75,0.8461931663350142,0.7768647620902075,,1.7857953860874363,,,True
0.8727272727272727,4.5,False,True,0.35,1.2,1.0,1.0,0.75,0.8461931663350142,0.7219511473402582,,2.018963986100018,,,True
0.95,4.5,False,True,0.35,1.2,1.0,1.0,0.75,0.8461931663350142,0.6670375325903088,,2.240813426852441,,,True
0.1,4.75,False,True,0.35,1.0,1.0,1.0,0.25,0.6431068064146108,0.6440175627188073,,1.6650174052228286,,,True
0.17727272727272728,4.75,False,True,0.35,1.0,1.0,1.0,0.25,0.6431068064146108,0.616194664578833,,1.7580650039168313,,,True
0.2545454545454545,4.75,False,True,0.35,1.0,1.0,1.0,0.25,0.6431068064146108,0.5883717664388588,,1.8490949000427257,,,True
0.3318181818181818,4.75,False,True,0.35,1.0,1.0,1.0,0.5,0.8574757418861477,0.7473984910651791,,1.311530369191437,,,True
